  time    PosLHipYaw    VelLHipYaw     ForLHipYaw    PosLHipPitch    VelLHipPitch    ForLHipPitch    PosLHipRoll    VelLHipRoll    ForLHipRoll      PosLKnee      VelLKnee      ForLKnee    PosLAnklePitch    VelLAnklePitch    ForLAnklePitch    PosLAnkleRoll    VelLAnkleRoll    ForLAnkleRoll    PosRHipYaw    VelRHipYaw    ForRHipYaw    PosRHipPitch    VelRHipPitch    ForRHipPitch    PosRHipRoll    VelRHipRoll    ForRHipRoll      PosRKnee      VelRKnee     ForRKnee    PosRAnklePitch    VelRAnklePitch    ForRAnklePitch    PosRAnkleRoll    VelRAnkleRoll    ForRAnkleRoll
  1.3    8.0509e-05   -0.070993      -0.21416        -0.721642        5.34641        -13.1852       -0.000640906    0.00253378      0.152843     1.66623      -6.28319      -15.1072          -0.558936          2.65134            -2.81319       -0.000331631      0.00888731       0.0441401    -0.00104347    0.107959     -0.389429       -0.70659         5.00433         -17.6353       0.0191171      0.141835         1.8673      1.65807      -6.28319      -17.1586         -0.559565          2.66956           -3.70171        -0.000331631      0.00888731       0.0441401
  1.35  -0.00199222   -0.0243597      0.269758       -0.474869        4.33831         19.9703        0.000161022    0.000935238     0.175627     1.35207      -6.28322       -1.87163         -0.479242          0.958837            2.36852        1.25447e-05     -0.0183949       -0.000548296   0.00211803    0.037341      0.461522       -0.473876        4.87989          20.6653       0.0206803     -0.214787         1.84259     1.34391      -6.28319       -1.78232        -0.479111          0.973923           2.47877         1.25447e-05     -0.0183949       -0.000548296
  1.4   -0.00268256   -0.00770307     0.156795       -0.319944        1.78089         30            -0.000741072   -0.0133426       0.107879     1.08089      -3.703          0.00534797      -0.450649          0.349617            2.67011       -0.000231293     -0.00123945      -0.0288009     0.00318596    0.0121121     0.39831        -0.30502         1.92425          30            0.0128534     -0.140458         0.701117    1.07766      -3.57821       -0.304818       -0.450183          0.352425           2.61054        -0.000231293     -0.00123945      -0.0288009
  1.45  -0.00287969   -0.00176863    -0.0395601      -0.294967       -0.69629         29.8975       -0.000487585    0.0428958      -0.240241     0.970309     -1.34807        3.90121         -0.439918          0.162846            2.99797       -0.000312537      0.0277269       -0.023281      0.00350657    0.00311882    0.335536       -0.274137       -0.239319         30            0.00524814    -0.157654         0.33711     0.970754     -1.30426        4.15941        -0.439625          0.11965            3.07379        -0.000312537      0.0277269       -0.023281
  1.5   -0.00290162    0.000326941    0.291865       -0.355447       -1.52328         18.1612        0.000205588   -0.00150632     -0.498539     0.929598     -0.505019       2.05999         -0.435557          0.0432611           2.03001        0.000263879      0.00258881      -0.0512835     0.00356138   -6.87782e-05  -0.0910861      -0.356153       -1.47517          24.0523       0.00265687    -0.164598        -0.537594    0.931317     -0.490153       4.74966        -0.435145          0.0448466          2.90902         0.000263879      0.00258881      -0.0512835
  1.55  -0.00286212    0.00105314    -0.0392455      -0.435112       -1.53409         -0.62812      -0.000200072   -0.0102805      -0.439851     0.913911     -0.202882      -5.55807         -0.434654          0.00507236         -0.539162       0.000156702     -0.00431245      -0.0307988     0.00352262   -0.00117845   -0.106823       -0.428694       -1.39403           3.39439     -0.00648464    -0.175555        -1.05951     0.916046     -0.198341      -3.97929        -0.434357          4.17233e-05        0.0458433       0.000156702     -0.00431245      -0.0307988
  1.6   -0.00280185    0.00128881    -0.0339181      -0.381334        1.9989         -30             0.000990292    0.00983227     -0.275455     0.606417     -6.28321      -10.3423          -0.16857           3.56782            -3.63609        0.000506469      0.00643139      -0.0131111     0.00345187   -0.00154656    0.161849       -0.387693        1.73459         -30           -0.00968172    -0.0348501       -0.482066    0.608377     -6.28319      -10.4487         -0.168752          3.56237           -3.66719         0.000506469      0.00643139      -0.0131111
  1.65  -0.00273531    0.00135028    -0.201736       -0.239332        3.17898        -24.7069        0.000254988   -0.0117983       0.249624     0.294901     -5.75446      -14.146           -0.0629823         1.27693            -3.20774        0.000295747     -0.00759951       0.0139694     0.00337111   -0.0016497     0.193273       -0.240543        3.22061         -26.685       -0.0143273     -0.0596684       -1.3304      0.296889     -5.74884      -15.1093         -0.0632648         1.27227           -3.52026         0.000295747     -0.00759951       0.0139694
  1.7   -0.00266766    0.00135033    -0.135111       -0.121799        1.87089         -7.46521       0.000142861    0.00219681      0.27521      0.123916     -2.06799       -7.24338         -0.024707          0.469076           -2.27097        0.000118864     -0.0010495       -0.00578076    0.00328818   -0.00165859    0.193873       -0.130043        1.67442         -13.6627      -0.0122397      0.0920753       -0.670241    0.126048     -2.06669      -10.1512         -0.0251028         0.469079          -3.16236         0.000118864     -0.0010495       -0.00578076
  1.75  -0.00260074    0.00132746    -0.110526       -0.203528       -2.51952         29.8338       -1.41002e-05    0.0406378       0.279691     0.438075      6.28321        7.14749         -0.27951          -3.2738              2.4159        -8.44766e-05      0.020337         0.000701771   0.00320584   -0.00163424   -0.212142       -0.237706       -3.10578          29.0403      -0.00404955     0.223785        -0.761159    0.440206      6.28321        6.74253        -0.279462         -3.28083            2.29365        -8.44766e-05      0.020337         0.000701771
