  time    PosLHipYaw    VelLHipYaw    ForLHipYaw    PosLHipPitch    VelLHipPitch    ForLHipPitch    PosLHipRoll    VelLHipRoll    ForLHipRoll      PosLKnee      VelLKnee     ForLKnee    PosLAnklePitch    VelLAnklePitch    ForLAnklePitch    PosLAnkleRoll    VelLAnkleRoll    ForLAnkleRoll    PosRHipYaw    VelRHipYaw    ForRHipYaw    PosRHipPitch    VelRHipPitch    ForRHipPitch    PosRHipRoll    VelRHipRoll    ForRHipRoll      PosRKnee      VelRKnee     ForRKnee    PosRAnklePitch    VelRAnklePitch    ForRAnklePitch    PosRAnkleRoll    VelRAnkleRoll    ForRAnkleRoll
  1.1   -0.00051789    0.000264985  -0.4345         -0.524428        -0.0436426     -20.763         0.0441846     -0.69438         18.4117      0.910892      0.0431419    -14.3509         -0.429074         -0.031209            -3.5161        0.00141041      -0.0245483        1.01961       0.000854723  -0.000437105   -1.55645       -0.572518        -1.02768        -30            0.0876191      -1.13738         6.91977     0.917734      0.032723     -18.2769         -0.428755         -0.0210166          -4.84263        0.00141041      -0.0245483        1.01961
  1.15  -0.000504822   0.000258605  -1.13454        -0.504287         0.707102      -14.8834        0.0165454     -0.465291         0.73849     0.911396     -0.00895263   -12.1891         -0.430218         -0.0168741           -2.61875      -0.000189921     -0.0355147        0.0460571     0.000833175  -0.000426744   -1.27927       -0.552882         0.767816       -29.471        0.0201945      -1.31646         0.896104    0.917865     -0.0147104    -17.5553         -0.430368         -0.0271321          -4.74096       -0.000189921     -0.0355147        0.0460571
  1.2   -0.00049206    0.000252272  -1.56506        -0.339735         4.17301       -28.1691       -0.00277778    -0.3359         -15.0905      0.604326     -6.28328      -10.3245         -0.165716          3.53616             -3.38458      -0.00177179      -0.0368686       -0.790985      0.000812116  -0.000416732   -1.03731       -0.400421         4.46564        -29.6508      -0.0358448      -1.08594        -3.53366     0.610706     -6.28324      -10.0312         -0.16532           3.54675            -3.58314       -0.00177179      -0.0368686       -0.790985
  1.25  -0.000479617   0.000246207  -1.23927        -0.115317         4.2552         -6.9454       -0.0147022     -0.159286       -22.9355      0.294026     -5.59459       -7.0992         -0.0599444         1.29738             -0.949395     -0.00272011      -0.00422602      -1.11607       0.000791576  -0.000405778   -0.0805409     -0.178457         3.97047        -18.5238      -0.0731262      -0.487996       -7.37265     0.300319     -5.60361      -12.2647         -0.0595185         1.29752            -2.58045       -0.00272011      -0.00422602      -1.11607
  1.3   -0.000467488   0.000239961  -1.46403         0.0344129        2.13735        17.0465       -0.0184259     -0.00369512     -23.9074      0.12772      -2.01281        3.86981        -0.021019          0.477537             1.10867      -0.00269226       0.00534948      -1.17099       0.00077155   -0.000395568   -1.14667       -0.0303642        2.27721         10.8948      -0.0887911      -0.173529       -9.05087     0.133681     -2.01801        0.888726       -0.0203383         0.483588            0.21521       -0.00269226       0.00534948      -1.17099
  1.35  -0.00045566    0.000233663  -0.946396        0.100899         0.732831       23.2335       -0.0146229      0.134549       -17.6491      0.0676588    -0.731318       9.33345        -0.00650316        0.181088             2.79916      -0.0021191        0.0159383       -0.856789      0.000752034  -0.000385766   -1.95317        0.0503641        1.11194         25.9047      -0.0887085       0.144822       -8.83328     0.0734064    -0.735024      10.5436         -0.00567398        0.180767            3.16384       -0.0021191        0.0159383       -0.856789
  1.4   -0.000444138   0.000227662  -1.253          -0.00583017      -2.6221         30            -0.00659123     0.203438        -6.68978     0.381818      6.2832         9.81629        -0.320473         -6.27369              4.23164      -0.00178031       0.00852201      -0.334121      0.000733009  -0.000375801   -1.65212       -0.00194726      -1.8948          30           -0.0791438       0.382896       -7.27495     0.387566      6.2832         9.83143        -0.319754         -6.27631             4.21559       -0.00178031       0.00852201      -0.334121
  1.45  -0.000432898   0.000222167  -0.424314       -0.176341        -4.08776        28.2024        0.0050979      0.228279         5.05145     0.695979      6.28323        8.78275        -0.616564         -4.61995              3.91114      -0.00023875       0.0364531        0.245199      0.000714466  -0.000365544   -1.59014       -0.147768        -4.51776         29.7733      -0.0503332       0.833244       -3.93177     0.701726      6.28322        9.77618        -0.616591         -4.62895             4.06708       -0.00023875       0.0364531        0.245199
  1.5   -0.000421944   0.000216626   1.19249        -0.413115        -5.18083        17.4239        0.0136222      0.117197        13.3818      1.01014       6.28319        0.840696       -0.753532         -1.65086              2.01854       0.00111577       0.0204205        0.706646      0.000696404  -0.000357733   -1.17921       -0.379477        -4.90333         26.3343      -0.0108627       0.773338       -0.561558    1.01589       6.28317        5.15545        -0.753618         -1.65082             3.27263        0.00111577       0.0204205        0.706646
  1.55  -0.000411277   0.00021063    2.96799        -0.688277        -5.54361         2.50305       0.0153896     -0.0409739       15.6829      1.3243        6.28317       -8.29866        -0.802948         -0.620497             0.236979      0.00155546      -0.00558643       0.901963      0.000678781  -0.000348757   -0.0994465     -0.64161         -5.09975         12.3807       0.0246007       0.563502        2.97791     1.33004       6.283         -4.29355        -0.802834         -0.611985            1.8075         0.00155546      -0.00558643       0.901963
